domain,keyword,search_volume_us,rank_absolute,ranking_url,page_pattern
periodictable.one,element symbol au,12100,25,https://www.periodictable.one/element/79,per-element
periodictable.one,element symbol of gold,12100,43,https://www.periodictable.one/element/79,per-element
periodictable.one,element ts,12100,28,https://www.periodictable.one/element/117,per-element
periodictable.one,element uus,12100,75,https://www.periodictable.one/element/117,per-element
periodictable.one,elements 117,12100,54,https://www.periodictable.one/element/117,per-element
periodictable.one,elements krypton,12100,59,https://www.periodictable.one/element/36,per-element
periodictable.one,er element,12100,15,https://www.periodictable.one/element/68,per-element
periodictable.one,er elements,12100,10,https://www.periodictable.one/element/68,per-element
periodictable.one,erbium,12100,22,https://www.periodictable.one/element/68,per-element
periodictable.one,erbium element,12100,21,https://www.periodictable.one/element/68,per-element
periodictable.one,gold atomic symbol,12100,43,https://www.periodictable.one/element/79,per-element
periodictable.one,gold au symbol,12100,37,https://www.periodictable.one/element/79,per-element
periodictable.one,gold chemical symbol,12100,33,https://www.periodictable.one/element/79,per-element
periodictable.one,gold element symbol,12100,41,https://www.periodictable.one/element/79,per-element
periodictable.one,gold symbol chemistry,12100,43,https://www.periodictable.one/element/79,per-element
periodictable.one,gold symbol element,12100,44,https://www.periodictable.one/element/79,per-element
periodictable.one,gold symbol in chemistry,12100,42,https://www.periodictable.one/element/79,per-element
periodictable.one,gold's chemical symbol,12100,39,https://www.periodictable.one/element/79,per-element
periodictable.one,gold's element symbol,12100,48,https://www.periodictable.one/element/79,per-element
periodictable.one,h atomic number,12100,33,https://www.periodictable.one/element/1,per-element
periodictable.one,hg element periodic table,12100,26,https://www.periodictable.one/element/80,per-element
periodictable.one,hg in periodic table,12100,31,https://www.periodictable.one/element/80,per-element
periodictable.one,hg on the periodic table,12100,33,https://www.periodictable.one/element/80,per-element
periodictable.one,hg periodic table,12100,25,https://www.periodictable.one/element/80,per-element
periodictable.one,hydrogen atom atomic number,12100,52,https://www.periodictable.one/element/1,per-element
periodictable.one,hydrogen atom number,12100,55,https://www.periodictable.one/element/1,per-element
periodictable.one,hydrogen atomic number,12100,41,https://www.periodictable.one/element/1,per-element
periodictable.one,hydrogen number of atoms,12100,52,https://www.periodictable.one/element/1,per-element
periodictable.one,hydrogen's atomic number,12100,41,https://www.periodictable.one/element/1,per-element
periodictable.one,is na a metal,12100,46,https://www.periodictable.one/element/11,per-element
periodictable.one,kr element,12100,30,https://www.periodictable.one/element/36,per-element
periodictable.one,kr elements,12100,33,https://www.periodictable.one/element/36,per-element
periodictable.one,krypton element,12100,37,https://www.periodictable.one/element/36,per-element
periodictable.one,kryptonium element,12100,48,https://www.periodictable.one/element/36,per-element
periodictable.one,magnesium element table,12100,31,https://www.periodictable.one/element/12,per-element
periodictable.one,magnesium on periodic table,12100,30,https://www.periodictable.one/element/12,per-element
periodictable.one,magnesium periodic table,12100,34,https://www.periodictable.one/element/12,per-element
periodictable.one,mercury element on periodic table,12100,39,https://www.periodictable.one/element/80,per-element
periodictable.one,mercury element periodic table,12100,30,https://www.periodictable.one/element/80,per-element
periodictable.one,mercury in periodic table,12100,33,https://www.periodictable.one/element/80,per-element
periodictable.one,mercury on periodic table,12100,37,https://www.periodictable.one/element/80,per-element
periodictable.one,mercury periodic table,12100,36,https://www.periodictable.one/element/80,per-element
periodictable.one,mercury table of elements,12100,40,https://www.periodictable.one/element/80,per-element
periodictable.one,mg element periodic table,12100,29,https://www.periodictable.one/element/12,per-element
periodictable.one,mg in periodic table,12100,29,https://www.periodictable.one/element/12,per-element
periodictable.one,mg on periodic table,12100,33,https://www.periodictable.one/element/12,per-element
periodictable.one,mg on the periodic table,12100,38,https://www.periodictable.one/element/12,per-element
periodictable.one,mg periodic table,12100,32,https://www.periodictable.one/element/12,per-element
periodictable.one,mgs periodic table,12100,29,https://www.periodictable.one/element/12,per-element
periodictable.one,ne on periodic table,12100,27,https://www.periodictable.one/element/10,per-element
periodictable.one,ne periodic table,12100,33,https://www.periodictable.one/element/10,per-element
periodictable.one,ne periodic table element,12100,28,https://www.periodictable.one/element/10,per-element
periodictable.one,neon element periodic table,12100,42,https://www.periodictable.one/element/10,per-element
periodictable.one,neon in periodic table,12100,40,https://www.periodictable.one/element/10,per-element
periodictable.one,neon on periodic table,12100,20,https://www.periodictable.one/element/10,per-element
periodictable.one,neon on the periodic table,12100,49,https://www.periodictable.one/element/10,per-element
periodictable.one,neon periodic table,12100,38,https://www.periodictable.one/element/10,per-element
periodictable.one,neon periodic table of elements,12100,48,https://www.periodictable.one/element/10,per-element
periodictable.one,neon table of elements,12100,39,https://www.periodictable.one/element/10,per-element
periodictable.one,number of proton in hydrogen,12100,51,https://www.periodictable.one/element/1,per-element
periodictable.one,o element periodic table,12100,35,https://www.periodictable.one/element/8,per-element
periodictable.one,o2 on the periodic table,12100,55,https://www.periodictable.one/element/8,per-element
periodictable.one,o2 periodic table,12100,41,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen element periodic table,12100,50,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen in periodic table,12100,46,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen in the periodic table,12100,61,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen on periodic table,12100,44,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen on the periodic table,12100,58,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen periodic table,12100,44,https://www.periodictable.one/element/8,per-element
periodictable.one,oxygen table of elements,12100,28,https://www.periodictable.one/element/8,per-element
periodictable.one,periodic element oxygen,12100,47,https://www.periodictable.one/element/8,per-element
periodictable.one,periodic table element hg,12100,31,https://www.periodictable.one/element/80,per-element
periodictable.one,periodic table element mercury,12100,31,https://www.periodictable.one/element/80,per-element
periodictable.one,periodic table element neon,12100,41,https://www.periodictable.one/element/10,per-element
periodictable.one,periodic table element oxygen,12100,44,https://www.periodictable.one/element/8,per-element
periodictable.one,periodic table elements oxygen,12100,45,https://www.periodictable.one/element/8,per-element
